anomaly_id,detected_at,anomaly_type,severity,zone_id,metric_name,expected_value,actual_value,z_score,description,alert_sent
2801,2026-02-19 05:08:20.520332,volume_spike,critical,179,total_trips,4.005263157894737,14,5.249992083965804,Zone 179: 14 trips (z-score: 5.2) on 2024-02-11 at 23:00,f
2802,2026-02-19 05:08:20.520332,volume_spike,critical,244,total_trips,6.065493646138807,21,4.016389612461667,Zone 244: 21 trips (z-score: 4.0) on 2024-03-09 at 20:00,f
2803,2026-02-19 05:08:20.520332,volume_spike,high,79,total_trips,106.23542909591556,580,3.8580552264181107,Zone 79: 580 trips (z-score: 3.9) on 2024-03-16 at 23:00,f
2804,2026-02-19 05:08:20.520332,volume_spike,high,114,total_trips,67.659046692607,365,3.779947717840486,Zone 114: 365 trips (z-score: 3.8) on 2024-01-20 at 1:00,f
2805,2026-02-19 05:08:20.520332,volume_spike,high,162,total_trips,153.57836338418863,568,3.5675975228994923,Zone 162: 568 trips (z-score: 3.6) on 2024-02-08 at 18:00,f
2806,2026-02-19 05:08:20.520332,volume_spike,medium,249,total_trips,104.1447004608295,430,3.113690963687649,Zone 249: 430 trips (z-score: 3.1) on 2024-01-26 at 23:00,f
2807,2026-02-19 05:08:20.520332,volume_spike,critical,224,total_trips,8.359137055837563,30,4.358736751544279,Zone 224: 30 trips (z-score: 4.4) on 2024-03-23 at 14:00,f
2808,2026-02-19 05:08:20.520332,volume_spike,medium,80,total_trips,6.313653136531365,19,3.0950358901780106,Zone 80: 19 trips (z-score: 3.1) on 2024-02-25 at 4:00,f
2809,2026-02-19 05:08:20.520332,volume_spike,medium,144,total_trips,47.9163179916318,182,3.2540145540156704,Zone 144: 182 trips (z-score: 3.3) on 2024-01-14 at 1:00,f
2810,2026-02-19 05:08:20.520332,volume_spike,medium,79,total_trips,106.23542909591556,476,3.011141446475043,Zone 79: 476 trips (z-score: 3.0) on 2024-03-30 at 23:00,f
2811,2026-02-19 05:08:20.520332,volume_spike,medium,246,total_trips,77.47552108579738,275,3.3229947663320556,Zone 246: 275 trips (z-score: 3.3) on 2024-02-21 at 18:00,f
2812,2026-02-19 05:08:20.520332,volume_spike,medium,70,total_trips,22.423423423423422,60,3.0110608602259714,Zone 70: 60 trips (z-score: 3.0) on 2024-01-11 at 19:00,f
2813,2026-02-19 05:08:20.520332,volume_spike,medium,146,total_trips,4.33509234828496,10,3.3638469457052405,Zone 146: 10 trips (z-score: 3.4) on 2024-03-23 at 19:00,f
2814,2026-02-19 05:08:20.520332,volume_spike,medium,79,total_trips,106.23542909591556,501,3.2147264897305883,Zone 79: 501 trips (z-score: 3.2) on 2024-03-02 at 2:00,f
2815,2026-02-19 05:08:20.520332,volume_spike,high,181,total_trips,5.301098901098901,19,3.7342376741432783,Zone 181: 19 trips (z-score: 3.7) on 2024-03-31 at 20:00,f
2816,2026-02-19 05:08:20.520332,volume_spike,high,233,total_trips,54.21566731141199,197,3.859354621726528,Zone 233: 197 trips (z-score: 3.9) on 2024-03-15 at 18:00,f
2817,2026-02-19 05:08:20.520332,volume_spike,high,65,total_trips,5.104308390022676,16,3.9526358906591157,Zone 65: 16 trips (z-score: 4.0) on 2024-03-20 at 17:00,f
2818,2026-02-19 05:08:20.520332,volume_spike,high,48,total_trips,111.22308749427394,342,3.503758253569711,Zone 48: 342 trips (z-score: 3.5) on 2024-02-25 at 0:00,f
2819,2026-02-19 05:08:20.520332,volume_spike,medium,246,total_trips,77.47552108579738,269,3.2220555373939925,Zone 246: 269 trips (z-score: 3.2) on 2024-03-28 at 18:00,f
2820,2026-02-19 05:08:20.520332,volume_spike,critical,88,total_trips,15.264281230382926,71,5.224855649297675,Zone 88: 71 trips (z-score: 5.2) on 2024-02-25 at 0:00,f
2821,2026-02-19 05:08:20.520332,volume_spike,critical,148,total_trips,49.708574181117534,365,4.143007536375647,Zone 148: 365 trips (z-score: 4.1) on 2024-02-03 at 2:00,f
2822,2026-02-19 05:08:20.520332,volume_spike,high,10,total_trips,3.851293103448276,8,3.532168845030954,Zone 10: 8 trips (z-score: 3.5) on 2024-03-07 at 18:00,f
2823,2026-02-19 05:08:20.520332,volume_spike,medium,7,total_trips,4.795016987542469,13,3.030851994155385,Zone 7: 13 trips (z-score: 3.0) on 2024-03-31 at 19:00,f
2824,2026-02-19 05:08:20.520332,volume_spike,critical,181,total_trips,5.301098901098901,21,4.279425590631387,Zone 181: 21 trips (z-score: 4.3) on 2024-02-11 at 23:00,f
2825,2026-02-19 05:08:20.520332,volume_spike,high,87,total_trips,23.87149028077754,87,3.5920204080691533,Zone 87: 87 trips (z-score: 3.6) on 2024-03-22 at 19:00,f
2826,2026-02-19 05:08:20.520332,volume_spike,medium,50,total_trips,27.35843373493976,81,3.057144914318739,Zone 50: 81 trips (z-score: 3.1) on 2024-03-30 at 23:00,f
2827,2026-02-19 05:08:20.520332,volume_spike,medium,79,total_trips,106.23542909591556,524,3.4020247295256896,Zone 79: 524 trips (z-score: 3.4) on 2024-01-21 at 2:00,f
2828,2026-02-19 05:08:20.520332,volume_spike,critical,65,total_trips,5.104308390022676,17,4.3154064271379236,Zone 65: 17 trips (z-score: 4.3) on 2024-03-30 at 18:00,f
2829,2026-02-19 05:08:20.520332,volume_spike,critical,148,total_trips,49.708574181117534,366,4.156147784403691,Zone 148: 366 trips (z-score: 4.2) on 2024-01-14 at 1:00,f
2830,2026-02-19 05:08:20.520332,volume_spike,medium,219,total_trips,3.287671232876712,5,3.173723705609667,Zone 219: 5 trips (z-score: 3.2) on 2024-02-26 at 16:00,f
2831,2026-02-19 05:08:20.520332,volume_spike,medium,116,total_trips,6.221128021486123,20,3.311600312164813,Zone 116: 20 trips (z-score: 3.3) on 2024-03-31 at 14:00,f
2832,2026-02-19 05:08:20.520332,volume_spike,medium,226,total_trips,5.292474786656323,15,3.280762050694329,Zone 226: 15 trips (z-score: 3.3) on 2024-03-09 at 18:00,f
2833,2026-02-19 05:08:20.520332,volume_spike,high,249,total_trips,104.1447004608295,508,3.8590153316236746,Zone 249: 508 trips (z-score: 3.9) on 2024-02-10 at 0:00,f
2834,2026-02-19 05:08:20.520332,volume_spike,critical,45,total_trips,8.96311475409836,35,5.063044927844658,Zone 45: 35 trips (z-score: 5.1) on 2024-02-18 at 0:00,f
2835,2026-02-19 05:08:20.520332,volume_spike,medium,74,total_trips,12.335192414947016,36,3.134517938953728,Zone 74: 36 trips (z-score: 3.1) on 2024-03-02 at 12:00,f
2836,2026-02-19 05:08:20.520332,volume_spike,critical,159,total_trips,3.176470588235294,5,4.006070916426429,Zone 159: 5 trips (z-score: 4.0) on 2024-03-27 at 7:00,f
2837,2026-02-19 05:08:20.520332,volume_spike,medium,264,total_trips,15.96656378600823,41,3.1100947797273797,Zone 264: 41 trips (z-score: 3.1) on 2024-03-16 at 23:00,f
2838,2026-02-19 05:08:20.520332,volume_spike,medium,264,total_trips,15.96656378600823,41,3.1100947797273797,Zone 264: 41 trips (z-score: 3.1) on 2024-02-27 at 19:00,f
2839,2026-02-19 05:08:20.520332,volume_spike,critical,148,total_trips,49.708574181117534,410,4.734318697637612,Zone 148: 410 trips (z-score: 4.7) on 2024-02-11 at 1:00,f
2840,2026-02-19 05:08:20.520332,volume_spike,high,107,total_trips,90.26078886310904,300,3.6980373294377973,Zone 107: 300 trips (z-score: 3.7) on 2024-03-16 at 22:00,f
2841,2026-02-19 05:08:20.520332,volume_spike,critical,45,total_trips,8.96311475409836,30,4.090761784137672,Zone 45: 30 trips (z-score: 4.1) on 2024-03-23 at 0:00,f
2842,2026-02-19 05:08:20.520332,volume_spike,medium,88,total_trips,15.264281230382926,49,3.1625009004573457,Zone 88: 49 trips (z-score: 3.2) on 2024-03-17 at 1:00,f
2843,2026-02-19 05:08:20.520332,volume_spike,medium,232,total_trips,8.623188405797102,30,3.1297061449771792,Zone 232: 30 trips (z-score: 3.1) on 2024-03-21 at 23:00,f
2844,2026-02-19 05:08:20.520332,volume_spike,critical,79,total_trips,106.23542909591556,650,4.428093347533636,Zone 79: 650 trips (z-score: 4.4) on 2024-02-03 at 1:00,f
2845,2026-02-19 05:08:20.520332,volume_spike,medium,263,total_trips,85.81839186691312,264,3.4619791530286985,Zone 263: 264 trips (z-score: 3.5) on 2024-03-16 at 20:00,f
2846,2026-02-19 05:08:20.520332,volume_spike,high,114,total_trips,67.659046692607,345,3.5256976607396906,Zone 114: 345 trips (z-score: 3.5) on 2024-02-17 at 2:00,f
2847,2026-02-19 05:08:20.520332,volume_spike,critical,61,total_trips,4.722662440570523,14,4.930555332050486,Zone 61: 14 trips (z-score: 4.9) on 2024-03-02 at 19:00,f
2848,2026-02-19 05:08:20.520332,volume_spike,critical,244,total_trips,6.065493646138807,21,4.016389612461667,Zone 244: 21 trips (z-score: 4.0) on 2024-02-29 at 8:00,f
2849,2026-02-19 05:08:20.520332,volume_spike,medium,70,total_trips,22.423423423423422,62,3.1713235097033547,Zone 70: 62 trips (z-score: 3.2) on 2024-03-25 at 12:00,f
2850,2026-02-19 05:08:20.520332,volume_spike,medium,70,total_trips,22.423423423423422,62,3.1713235097033547,Zone 70: 62 trips (z-score: 3.2) on 2024-02-21 at 13:00,f
2851,2026-02-19 05:08:20.520332,volume_spike,high,4,total_trips,11.580696202531646,70,3.5651697899969994,Zone 4: 70 trips (z-score: 3.6) on 2024-02-18 at 0:00,f
2852,2026-02-19 05:08:20.520332,volume_spike,critical,231,total_trips,60.9833984375,227,4.05837493741475,Zone 231: 227 trips (z-score: 4.1) on 2024-03-21 at 22:00,f
2853,2026-02-19 05:08:20.520332,volume_spike,high,260,total_trips,3.8532423208191124,9,3.72083081656118,Zone 260: 9 trips (z-score: 3.7) on 2024-01-09 at 7:00,f
2854,2026-02-19 05:08:20.520332,volume_spike,medium,116,total_trips,6.221128021486123,19,3.071261312185078,Zone 116: 19 trips (z-score: 3.1) on 2024-03-20 at 7:00,f
2855,2026-02-19 05:08:20.520332,volume_spike,high,114,total_trips,67.659046692607,370,3.843510232115685,Zone 114: 370 trips (z-score: 3.8) on 2024-03-03 at 0:00,f
2856,2026-02-19 05:08:20.520332,volume_spike,critical,74,total_trips,12.335192414947016,43,4.061701711474013,Zone 74: 43 trips (z-score: 4.1) on 2024-03-31 at 19:00,f
2857,2026-02-19 05:08:20.520332,volume_spike,high,42,total_trips,7.6366782006920415,25,3.6025276980329157,Zone 42: 25 trips (z-score: 3.6) on 2024-03-15 at 7:00,f
2858,2026-02-19 05:08:20.520332,volume_spike,medium,229,total_trips,80.51788202508128,234,3.023591168639389,Zone 229: 234 trips (z-score: 3.0) on 2024-02-27 at 19:00,f
2859,2026-02-19 05:08:20.520332,volume_spike,medium,4,total_trips,11.580696202531646,68,3.443115278619837,Zone 4: 68 trips (z-score: 3.4) on 2024-03-03 at 0:00,f
2860,2026-02-19 05:08:20.520332,volume_spike,high,116,total_trips,6.221128021486123,21,3.5519393121445475,Zone 116: 21 trips (z-score: 3.6) on 2024-03-12 at 7:00,f
2861,2026-02-19 05:08:20.520332,volume_spike,critical,193,total_trips,5.294993234100136,18,5.212944379498975,Zone 193: 18 trips (z-score: 5.2) on 2024-01-22 at 14:00,f
2862,2026-02-19 05:08:20.520332,volume_spike,medium,1,total_trips,3.739130434782609,7,3.019530249734515,Zone 1: 7 trips (z-score: 3.0) on 2024-02-18 at 16:00,f
2863,2026-02-19 05:08:20.520332,volume_spike,medium,116,total_trips,6.221128021486123,20,3.311600312164813,Zone 116: 20 trips (z-score: 3.3) on 2024-02-29 at 8:00,f
2864,2026-02-19 05:08:20.520332,volume_spike,high,107,total_trips,90.26078886310904,299,3.68040573203933,Zone 107: 299 trips (z-score: 3.7) on 2024-02-25 at 0:00,f
2865,2026-02-19 05:08:20.520332,volume_spike,high,50,total_trips,27.35843373493976,91,3.627065803506128,Zone 50: 91 trips (z-score: 3.6) on 2024-01-23 at 9:00,f
2866,2026-02-19 05:08:20.520332,volume_spike,critical,87,total_trips,23.87149028077754,111,4.95762352743773,Zone 87: 111 trips (z-score: 5.0) on 2024-03-16 at 23:00,f
2867,2026-02-19 05:08:20.520332,volume_spike,critical,114,total_trips,67.659046692607,391,4.110472792071521,Zone 114: 391 trips (z-score: 4.1) on 2024-02-17 at 1:00,f
2868,2026-02-19 05:08:20.520332,volume_spike,critical,37,total_trips,4.550925925925926,18,5.727589189863987,Zone 37: 18 trips (z-score: 5.7) on 2024-01-28 at 3:00,f
2869,2026-02-19 05:08:20.520332,volume_spike,medium,113,total_trips,68.79611166500499,201,3.1155905721965893,Zone 113: 201 trips (z-score: 3.1) on 2024-02-24 at 19:00,f
2870,2026-02-19 05:08:20.520332,volume_spike,medium,45,total_trips,8.96311475409836,25,3.1184786404306855,Zone 45: 25 trips (z-score: 3.1) on 2024-03-16 at 19:00,f
2871,2026-02-19 05:08:20.520332,volume_spike,medium,93,total_trips,3.4132231404958677,6,3.308891778356642,Zone 93: 6 trips (z-score: 3.3) on 2024-02-18 at 7:00,f
2872,2026-02-19 05:08:20.520332,volume_spike,medium,211,total_trips,37.810825013137155,132,3.4748888952476737,Zone 211: 132 trips (z-score: 3.5) on 2024-02-24 at 17:00,f
2873,2026-02-19 05:08:20.520332,volume_spike,medium,224,total_trips,8.359137055837563,25,3.351675073183612,Zone 224: 25 trips (z-score: 3.4) on 2024-03-02 at 19:00,f
2874,2026-02-19 05:08:20.520332,volume_spike,high,145,total_trips,6.6601466992665035,21,3.787810375891745,Zone 145: 21 trips (z-score: 3.8) on 2024-03-11 at 15:00,f
2875,2026-02-19 05:08:20.520332,volume_spike,medium,158,total_trips,43.4938900203666,170,3.442924493538061,Zone 158: 170 trips (z-score: 3.4) on 2024-02-25 at 0:00,f
2876,2026-02-19 05:08:20.520332,volume_spike,critical,45,total_trips,8.96311475409836,33,4.674131670361863,Zone 45: 33 trips (z-score: 4.7) on 2024-03-24 at 0:00,f
2877,2026-02-19 05:08:20.520332,volume_spike,critical,87,total_trips,23.87149028077754,103,4.502422487648204,Zone 87: 103 trips (z-score: 4.5) on 2024-03-14 at 22:00,f
2878,2026-02-19 05:08:20.520332,volume_spike,medium,152,total_trips,5.595723014256619,16,3.3804932788936513,Zone 152: 16 trips (z-score: 3.4) on 2024-03-22 at 19:00,f
2879,2026-02-19 05:08:20.520332,volume_spike,medium,211,total_trips,37.810825013137155,121,3.06906967182783,Zone 211: 121 trips (z-score: 3.1) on 2024-02-18 at 1:00,f
2880,2026-02-19 05:08:20.520332,volume_spike,high,114,total_trips,67.659046692607,369,3.830797729260645,Zone 114: 369 trips (z-score: 3.8) on 2024-01-28 at 2:00,f
2881,2026-02-19 05:08:20.520332,volume_spike,high,224,total_trips,8.359137055837563,27,3.7544997445278785,Zone 224: 27 trips (z-score: 3.8) on 2024-03-23 at 10:00,f
2882,2026-02-19 05:08:20.520332,volume_spike,critical,265,total_trips,4.1982323232323235,12,4.872595887995353,Zone 265: 12 trips (z-score: 4.9) on 2024-03-20 at 0:00,f
2883,2026-02-19 05:08:20.520332,volume_spike,critical,148,total_trips,49.708574181117534,423,4.90514192200218,Zone 148: 423 trips (z-score: 4.9) on 2024-02-18 at 2:00,f
2884,2026-02-19 05:08:20.520332,volume_spike,critical,4,total_trips,11.580696202531646,104,5.640096483408758,Zone 4: 104 trips (z-score: 5.6) on 2024-03-23 at 1:00,f
2885,2026-02-19 05:08:20.520332,volume_spike,high,13,total_trips,31.6433234421365,108,3.5834449169653553,Zone 13: 108 trips (z-score: 3.6) on 2024-02-08 at 18:00,f
2886,2026-02-19 05:08:20.520332,volume_spike,medium,246,total_trips,77.47552108579738,269,3.2220555373939925,Zone 246: 269 trips (z-score: 3.2) on 2024-02-29 at 18:00,f
2887,2026-02-19 05:08:20.520332,volume_spike,medium,65,total_trips,5.104308390022676,14,3.2270948177015004,Zone 65: 14 trips (z-score: 3.2) on 2024-03-14 at 19:00,f
2888,2026-02-19 05:08:20.520332,volume_spike,high,87,total_trips,23.87149028077754,86,3.5351202780954627,Zone 87: 86 trips (z-score: 3.5) on 2024-02-27 at 18:00,f
2889,2026-02-19 05:08:20.520332,volume_spike,high,209,total_trips,10.221725239616614,36,3.7449442505223782,Zone 209: 36 trips (z-score: 3.7) on 2024-03-09 at 20:00,f
2890,2026-02-19 05:08:20.520332,volume_spike,medium,137,total_trips,49.34331150608045,146,3.053458105246352,Zone 137: 146 trips (z-score: 3.1) on 2024-03-09 at 19:00,f
2891,2026-02-19 05:08:20.520332,volume_spike,critical,88,total_trips,15.264281230382926,70,5.131112251623114,Zone 88: 70 trips (z-score: 5.1) on 2024-03-16 at 21:00,f
2892,2026-02-19 05:08:20.520332,volume_spike,critical,148,total_trips,49.708574181117534,388,4.445233241020651,Zone 148: 388 trips (z-score: 4.4) on 2024-01-28 at 1:00,f
2893,2026-02-19 05:08:20.520332,volume_spike,medium,188,total_trips,3.9455958549222796,8,3.338394943899434,Zone 188: 8 trips (z-score: 3.3) on 2024-01-16 at 6:00,f
2894,2026-02-19 05:08:20.520332,volume_spike,high,79,total_trips,106.23542909591556,545,3.5730361658603473,Zone 79: 545 trips (z-score: 3.6) on 2024-03-09 at 22:00,f
2895,2026-02-19 05:08:20.520332,volume_spike,medium,76,total_trips,4.430020283975659,10,3.3765448511853435,Zone 76: 10 trips (z-score: 3.4) on 2024-03-07 at 7:00,f
2896,2026-02-19 05:08:20.520332,volume_spike,critical,209,total_trips,10.221725239616614,42,4.616595503835348,Zone 209: 42 trips (z-score: 4.6) on 2024-03-16 at 21:00,f
2897,2026-02-19 05:08:20.520332,volume_spike,high,35,total_trips,3.9498069498069497,9,3.797257072270744,Zone 35: 9 trips (z-score: 3.8) on 2024-02-05 at 10:00,f
2898,2026-02-19 05:08:20.520332,volume_spike,critical,91,total_trips,4.067357512953368,11,4.686628085553355,Zone 91: 11 trips (z-score: 4.7) on 2024-03-28 at 8:00,f
2899,2026-02-19 05:08:20.520332,volume_spike,medium,230,total_trips,149.32783127005962,491,3.1963388447103487,Zone 230: 491 trips (z-score: 3.2) on 2024-01-06 at 22:00,f
2900,2026-02-19 05:08:20.520332,volume_spike,critical,260,total_trips,3.8532423208191124,14,7.33556367217267,Zone 260: 14 trips (z-score: 7.3) on 2024-01-09 at 8:00,f
2901,2026-02-19 05:08:20.520332,volume_spike,medium,48,total_trips,111.22308749427394,329,3.3063864419710263,Zone 48: 329 trips (z-score: 3.3) on 2024-03-09 at 19:00,f
2902,2026-02-19 05:08:20.520332,volume_spike,medium,164,total_trips,98.02858460119872,309,3.1662030191465784,Zone 164: 309 trips (z-score: 3.2) on 2024-02-27 at 19:00,f
2903,2026-02-19 05:08:20.520332,volume_spike,high,246,total_trips,77.47552108579738,303,3.79404450137635,Zone 246: 303 trips (z-score: 3.8) on 2024-01-27 at 15:00,f
2904,2026-02-19 05:08:20.520332,volume_spike,medium,75,total_trips,30.332657200811358,96,3.4091322340815964,Zone 75: 96 trips (z-score: 3.4) on 2024-03-06 at 16:00,f
2905,2026-02-19 05:08:20.520332,volume_spike,critical,4,total_trips,11.580696202531646,85,4.480578625325717,Zone 4: 85 trips (z-score: 4.5) on 2024-02-18 at 1:00,f
2906,2026-02-19 05:08:20.520332,volume_spike,critical,249,total_trips,104.1447004608295,548,4.241232956206252,Zone 249: 548 trips (z-score: 4.2) on 2024-02-25 at 0:00,f
2907,2026-02-19 05:08:20.520332,volume_spike,high,79,total_trips,106.23542909591556,593,3.963919448910994,Zone 79: 593 trips (z-score: 4.0) on 2024-03-03 at 1:00,f
2908,2026-02-19 05:08:20.520332,volume_spike,critical,249,total_trips,104.1447004608295,556,4.317676481122767,Zone 249: 556 trips (z-score: 4.3) on 2024-02-11 at 0:00,f
2909,2026-02-19 05:08:20.520332,volume_spike,critical,97,total_trips,4.601236476043277,15,4.267844018289783,Zone 97: 15 trips (z-score: 4.3) on 2024-01-25 at 22:00,f
2910,2026-02-19 05:08:20.520332,volume_spike,medium,158,total_trips,43.4938900203666,156,3.061907774920337,Zone 158: 156 trips (z-score: 3.1) on 2024-02-04 at 2:00,f
2911,2026-02-19 05:08:20.520332,volume_spike,critical,134,total_trips,3.35,7,4.983471892276091,Zone 134: 7 trips (z-score: 5.0) on 2024-02-11 at 23:00,f
2912,2026-02-19 05:08:20.520332,volume_spike,medium,90,total_trips,71.2566371681416,212,3.0803462012862246,Zone 90: 212 trips (z-score: 3.1) on 2024-03-28 at 19:00,f
2913,2026-02-19 05:08:20.520332,volume_spike,high,144,total_trips,47.9163179916318,206,3.8364593983592354,Zone 144: 206 trips (z-score: 3.8) on 2024-03-09 at 0:00,f
2914,2026-02-19 05:08:20.520332,volume_spike,high,48,total_trips,111.22308749427394,350,3.625217829938132,Zone 48: 350 trips (z-score: 3.6) on 2024-03-14 at 21:00,f
2915,2026-02-19 05:08:20.520332,volume_spike,medium,61,total_trips,4.722662440570523,11,3.3361683755128078,Zone 61: 11 trips (z-score: 3.3) on 2024-03-13 at 8:00,f
2916,2026-02-19 05:08:20.520332,volume_spike,medium,137,total_trips,49.34331150608045,146,3.053458105246352,Zone 137: 146 trips (z-score: 3.1) on 2024-03-06 at 17:00,f
2917,2026-02-19 05:08:20.520332,volume_spike,medium,215,total_trips,3.4833333333333334,6,3.3511899949506665,Zone 215: 6 trips (z-score: 3.4) on 2024-03-19 at 16:00,f
2918,2026-02-19 05:08:20.520332,volume_spike,medium,48,total_trips,111.22308749427394,324,3.2304742067407632,Zone 48: 324 trips (z-score: 3.2) on 2024-02-16 at 22:00,f
2919,2026-02-19 05:08:20.520332,volume_spike,medium,50,total_trips,27.35843373493976,87,3.3990974478311724,Zone 50: 87 trips (z-score: 3.4) on 2024-03-06 at 17:00,f
2920,2026-02-19 05:08:20.520332,volume_spike,medium,125,total_trips,23.765128205128207,66,3.1649422578178377,Zone 125: 66 trips (z-score: 3.2) on 2024-03-28 at 22:00,f
2921,2026-02-19 05:08:20.520332,volume_spike,high,114,total_trips,67.659046692607,382,3.996060266376163,Zone 114: 382 trips (z-score: 4.0) on 2024-02-18 at 1:00,f
2922,2026-02-19 05:08:20.520332,volume_spike,medium,164,total_trips,98.02858460119872,306,3.121179815223505,Zone 164: 306 trips (z-score: 3.1) on 2024-03-21 at 20:00,f
2923,2026-02-19 05:08:20.520332,volume_spike,medium,97,total_trips,4.601236476043277,13,3.447007193131195,Zone 97: 13 trips (z-score: 3.4) on 2024-02-11 at 18:00,f
2924,2026-02-19 05:08:20.520332,volume_spike,critical,4,total_trips,11.580696202531646,89,4.7246876480800415,Zone 4: 89 trips (z-score: 4.7) on 2024-03-02 at 1:00,f
2925,2026-02-19 05:08:20.520332,volume_spike,critical,189,total_trips,3.7,10,4.590422181722682,Zone 189: 10 trips (z-score: 4.6) on 2024-03-02 at 19:00,f
2926,2026-02-19 05:08:20.520332,volume_spike,high,224,total_trips,8.359137055837563,28,3.955912080200012,Zone 224: 28 trips (z-score: 4.0) on 2024-03-29 at 19:00,f
2927,2026-02-19 05:08:20.520332,volume_spike,medium,76,total_trips,4.430020283975659,10,3.3765448511853435,Zone 76: 10 trips (z-score: 3.4) on 2024-03-01 at 8:00,f
2928,2026-02-19 05:08:20.520332,volume_spike,medium,141,total_trips,104.45891043397968,313,3.1554653522785485,Zone 141: 313 trips (z-score: 3.2) on 2024-03-06 at 18:00,f
2929,2026-02-19 05:08:20.520332,volume_spike,high,129,total_trips,3.8108808290155443,9,3.5837273902812488,Zone 129: 9 trips (z-score: 3.6) on 2024-03-31 at 4:00,f
2930,2026-02-19 05:08:20.520332,volume_spike,critical,181,total_trips,5.301098901098901,20,4.006831632387333,Zone 181: 20 trips (z-score: 4.0) on 2024-03-24 at 21:00,f
2931,2026-02-19 05:08:20.520332,volume_spike,critical,39,total_trips,4.367601246105919,13,5.555493597936003,Zone 39: 13 trips (z-score: 5.6) on 2024-01-09 at 8:00,f
2932,2026-02-19 05:08:20.520332,volume_spike,high,246,total_trips,77.47552108579738,301,3.7603980917303295,Zone 246: 301 trips (z-score: 3.8) on 2024-01-27 at 14:00,f
2933,2026-02-19 05:08:20.520332,volume_spike,high,249,total_trips,104.1447004608295,471,3.5054640288847905,Zone 249: 471 trips (z-score: 3.5) on 2024-01-27 at 23:00,f
2934,2026-02-19 05:08:20.520332,volume_spike,medium,137,total_trips,49.34331150608045,151,3.2114118978304234,Zone 137: 151 trips (z-score: 3.2) on 2024-03-28 at 19:00,f
2935,2026-02-19 05:08:20.520332,volume_spike,high,225,total_trips,3.800711743772242,8,3.7621980394655625,Zone 225: 8 trips (z-score: 3.8) on 2024-03-28 at 9:00,f
2936,2026-02-19 05:08:20.520332,volume_spike,medium,45,total_trips,8.96311475409836,25,3.1184786404306855,Zone 45: 25 trips (z-score: 3.1) on 2024-03-29 at 21:00,f
2937,2026-02-19 05:08:20.520332,volume_spike,medium,170,total_trips,125.5219421101774,384,3.0136983604909684,Zone 170: 384 trips (z-score: 3.0) on 2024-03-28 at 19:00,f
2938,2026-02-19 05:08:20.520332,volume_spike,critical,4,total_trips,11.580696202531646,84,4.419551369637135,Zone 4: 84 trips (z-score: 4.4) on 2024-01-28 at 2:00,f
2939,2026-02-19 05:08:20.520332,volume_spike,medium,41,total_trips,13.542953396967995,39,3.0248362559532644,Zone 41: 39 trips (z-score: 3.0) on 2024-03-08 at 17:00,f
2940,2026-02-19 05:08:20.520332,volume_spike,critical,65,total_trips,5.104308390022676,21,5.766488573053153,Zone 65: 21 trips (z-score: 5.8) on 2024-03-26 at 18:00,f
2941,2026-02-19 05:08:20.520332,volume_spike,medium,48,total_trips,111.22308749427394,310,3.017919948096026,Zone 48: 310 trips (z-score: 3.0) on 2024-03-06 at 22:00,f
2942,2026-02-19 05:08:20.520332,volume_spike,critical,87,total_trips,23.87149028077754,109,4.8438232674903485,Zone 87: 109 trips (z-score: 4.8) on 2024-03-16 at 21:00,f
2943,2026-02-19 05:08:20.520332,volume_spike,medium,116,total_trips,6.221128021486123,20,3.311600312164813,Zone 116: 20 trips (z-score: 3.3) on 2024-03-09 at 23:00,f
2944,2026-02-19 05:08:20.520332,volume_spike,medium,125,total_trips,23.765128205128207,68,3.3148156739460775,Zone 125: 68 trips (z-score: 3.3) on 2024-02-10 at 1:00,f
2945,2026-02-19 05:08:20.520332,volume_spike,high,79,total_trips,106.23542909591556,546,3.5811795675905693,Zone 79: 546 trips (z-score: 3.6) on 2024-01-27 at 2:00,f
2946,2026-02-19 05:08:20.520332,volume_spike,medium,33,total_trips,5.007490636704119,13,3.1464514704077535,Zone 33: 13 trips (z-score: 3.1) on 2024-02-27 at 18:00,f
2947,2026-02-19 05:08:20.520332,volume_spike,critical,148,total_trips,49.708574181117534,462,5.417611595095883,Zone 148: 462 trips (z-score: 5.4) on 2024-02-04 at 1:00,f
2948,2026-02-19 05:08:20.520332,volume_spike,critical,181,total_trips,5.301098901098901,23,4.824613507119496,Zone 181: 23 trips (z-score: 4.8) on 2024-03-27 at 23:00,f
2949,2026-02-19 05:08:20.520332,volume_spike,high,249,total_trips,104.1447004608295,478,3.5723521131867417,Zone 249: 478 trips (z-score: 3.6) on 2024-03-23 at 23:00,f
2950,2026-02-19 05:08:20.520332,volume_spike,high,79,total_trips,106.23542909591556,538,3.5160323537487947,Zone 79: 538 trips (z-score: 3.5) on 2024-02-17 at 23:00,f
2951,2026-02-19 05:08:20.520332,volume_spike,medium,144,total_trips,47.9163179916318,178,3.156940413291743,Zone 144: 178 trips (z-score: 3.2) on 2024-03-23 at 0:00,f
2952,2026-02-19 05:08:20.520332,volume_spike,critical,4,total_trips,11.580696202531646,91,4.846742159457204,Zone 4: 91 trips (z-score: 4.8) on 2024-03-24 at 1:00,f
2953,2026-02-19 05:08:20.520332,volume_spike,medium,137,total_trips,49.34331150608045,145,3.021867346729538,Zone 137: 145 trips (z-score: 3.0) on 2024-03-29 at 19:00,f
